MEDIDOR,lectura_id_orig,voltajeA,voltajeB,voltajeC,corrienteA,corrienteB,corrienteC,angvoltajeA,angvoltajeB,angvoltajeC,angcorrienteA,angcorrienteB,angcorrienteC,powerfactorsystem,totalkwh,totalkvarh,Maxkw,Maxkvar,frecuencia,Latitud,Longitud,kwh_consumido,kvarh_consumido,clasificacion_encoded,modelo_encoded,tipo_consumo_encoded,kwh_hora,dayMonth,dayNumber,hora,W1_L_m,W1_L_t,W1_L_n,W1_MA_m,W1_MA_t,W1_MA_n,W1_MI_m,W1_MI_t,W1_MI_n,W1_J_m,W1_J_t,W1_J_n,W1_V_m,W1_V_t,W1_V_n,W1_S_m,W1_S_t,W1_S_n,W1_D_m,W1_D_t,W1_D_n,W2_L_m,W2_L_t,W2_L_n,W2_MA_m,W2_MA_t,W2_MA_n,W2_MI_m,W2_MI_t,W2_MI_n,W2_J_m,W2_J_t,W2_J_n,W2_V_m,W2_V_t,W2_V_n,W2_S_m,W2_S_t,W2_S_n,W2_D_m,W2_D_t,W2_D_n,W3_L_m,W3_L_t,W3_L_n,W3_MA_m,W3_MA_t,W3_MA_n,W3_MI_m,W3_MI_t,W3_MI_n,W3_J_m,W3_J_t,W3_J_n,W3_V_m,W3_V_t,W3_V_n,W3_S_m,W3_S_t,W3_S_n,W3_D_m,W3_D_t,W3_D_n,W4_L_m,W4_L_t,W4_L_n,W4_MA_m,W4_MA_t,W4_MA_n,W4_MI_m,W4_MI_t,W4_MI_n,W4_J_m,W4_J_t,W4_J_n,W4_V_m,W4_V_t,W4_V_n,W4_S_m,W4_S_t,W4_S_n,W4_D_m,W4_D_t,W4_D_n,ClustersConsumoMesFranjas,CLASIFICACION
16567763,1284410.6330532213,644.5123613445385,652.6181316526606,639.3323753501401,0.9430478991596638,0.939253221288515,1.1065014005602252,0.0,240.0,120.0,22.526914285714327,265.14655238095247,138.69017927170864,0.9248294117647047,2402.8298384453788,964.4757121848736,0.2535605042016807,0.2535605042016807,59.9995904761905,-1.5579000000000076,-79.52850000000029,0.00011684093986292619,0.14731848739495873,0.0,0.0,0.0,0.17227312823036497,18.095238095238095,3.008403361344538,10.985994397759104,0.00011052151119219234,0.00011207398374487601,0.00011180314132733125,0.00011167991552173079,0.00011253709112191329,0.00011180314132733125,0.00011334649833585778,0.00011587333941487558,0.00011180314132733125,0.0001114095727296448,0.00011384049969668351,0.00011180314132733125,0.00011150949782080459,0.00011205057472002214,0.00011180314132733125,0.00011119082762099131,0.00011259922636041633,0.00011180314132733125,0.00011128166861295719,0.00011196188596078978,0.00011180314132733125,0.00011888019808113778,0.0001170887229137937,0.0001179508166801026,0.00011582469475188042,0.00011800259239407367,0.00011589106974134739,0.0001151333872329437,0.00011673249922597974,0.00011589106974134739,0.00011805595583955888,0.00011680408933666712,0.00011589106974134739,0.00011544277651140953,0.00011704094965313401,0.00011589106974134739,0.00011550110399833637,0.00011780935089391433,0.00011589106974134739,0.00011386742716891785,0.00011389126535922653,0.00011589106974134739,0.0001115331683878552,0.00011309723521734523,0.00011222217305002736,0.00011181686665965653,0.0001130470539118271,0.00011222217305002736,0.00011201461081408645,0.00011263020128477885,0.00011222217305002736,0.00011152869678637164,0.00011315139127973831,0.00011222217305002736,0.00011324408385212606,0.0001125010423882683,0.00011222217305002736,0.00011213087245261643,0.00011369146136984922,0.00011222217305002736,0.00011222217305002736,0.00011406320464675768,0.00011222217305002736,0.00011701833287247952,0.00011857420176592278,0.00011794386797150307,0.00011699249695280454,0.00011862761256140464,0.00011794386797150307,0.00011679226857533458,0.00011884572734480275,0.00011794386797150307,0.00011946280834932556,0.00011835186380334411,0.00011794386797150307,0.00011696964210079025,0.00012052589019795856,0.00011794386797150307,0.00011534048862750257,0.00011888150015665905,0.00011794386797150307,0.00011661986349597106,0.00011779440415191669,0.00011794386797150307,0,SUBESTACION
16951175,1291942.3842105262,107.09768236842092,106.19422578947363,105.95300578947366,0.5309589473684211,0.4908376315789471,0.20291631578947375,0.0,240.0,120.0,23.00080842105263,264.2987418421052,138.94553526315775,0.9203613157894743,1213.823040986843,528.6752494736843,0.20945526315789512,0.20945526315789512,59.99911552631579,-1.7759999999999947,-79.53710000000045,8.000938078115926e-05,0.10609282894736674,0.0,0.0,0.0,0.11912584723066204,18.305263157894736,3.0342105263157895,11.036842105263158,8.096683147522181e-05,8.122805088552171e-05,8.151143784928415e-05,8.093853818896826e-05,8.133332822972278e-05,8.151143784928415e-05,8.103131384854506e-05,8.129977107625948e-05,8.151143784928415e-05,8.096946340882621e-05,8.108625546255067e-05,8.151143784928415e-05,8.09345902885597e-05,8.140373245365835e-05,8.151143784928415e-05,8.305244957431865e-05,8.186991369345035e-05,8.151143784928415e-05,8.105434326758885e-05,8.169949599252445e-05,8.151143784928415e-05,8.501462243979325e-05,8.514972595465627e-05,8.553695986784645e-05,8.853476215232315e-05,8.97761580823181e-05,8.996837339615452e-05,8.843682730471443e-05,8.95870567131842e-05,8.996837339615452e-05,9.252662051122186e-05,8.936681589703774e-05,8.996837339615452e-05,8.824427743483637e-05,8.948005024981172e-05,8.996837339615452e-05,8.845121321453179e-05,9.019172815700338e-05,8.996837339615452e-05,8.866478864491266e-05,8.894841496353423e-05,8.996837339615452e-05,8.177879729636256e-05,8.265204394067378e-05,8.268910302801852e-05,8.199949351153765e-05,8.293986050223811e-05,8.268910302801852e-05,8.185977216667861e-05,8.246323194821919e-05,8.268910302801852e-05,8.150570557686534e-05,8.292904033075179e-05,8.268910302801852e-05,8.16983516735644e-05,8.270560378953641e-05,8.268910302801852e-05,8.177720955380734e-05,8.311136022031394e-05,8.268910302801852e-05,8.251274052357037e-05,8.173449339854439e-05,8.268910302801852e-05,7.32080968273783e-05,7.376550472415842e-05,7.330233375842668e-05,7.310462893753004e-05,7.521066668418046e-05,7.330233375842668e-05,7.317310033522528e-05,7.37604327687742e-05,7.330233375842668e-05,7.309144185352924e-05,7.36052309340018e-05,7.330233375842668e-05,7.291848817491135e-05,7.392932888308535e-05,7.330233375842668e-05,7.300521861199005e-05,7.40398975104712e-05,7.330233375842668e-05,7.311122247952966e-05,7.412713514308939e-05,7.330233375842668e-05,0,SUBESTACION
16951176,1286641.494923858,107.06214720812179,106.22157005076139,105.89041878172578,0.7919271573604065,0.6956383248730967,0.5744220812182738,0.0,240.0,120.0,20.17478502538073,261.89493984771576,141.864055076142,0.9312994923857866,1872.6610972081205,757.3635548223341,0.7567987309644693,0.7567987309644693,60.00018807106602,-1.7759999999999931,-79.53710000000049,0.00013390716057533545,0.15846167512690382,0.0,0.0,0.0,0.2006907177498776,18.15482233502538,3.0380710659898478,10.954314720812183,0.00012965859014354574,0.00012870918589386797,0.0001288936021916558,0.00013011983650782925,0.00012934735960819352,0.0001288936021916558,0.0001284063292939366,0.0001310216027592546,0.0001288936021916558,0.00012809990203741306,0.0001287215208893639,0.0001288936021916558,0.00012822390120265933,0.00012928243857926878,0.0001288936021916558,0.0001282488957987946,0.00012953270914577335,0.0001288936021916558,0.0001283751672000519,0.00013103706536918457,0.0001288936021916558,0.00013335222744985807,0.0001332121787354,0.0001338892624177096,0.00013282699309759646,0.0001347312605368883,0.0001340539822623734,0.00013275300221904238,0.00013466844944140394,0.0001340539822623734,0.00014070291538897155,0.00013439675493535534,0.0001340539822623734,0.00013197299515093695,0.00013444155044531363,0.0001340539822623734,0.00013250859363956184,0.0001347546321073011,0.0001340539822623734,0.00013281267228239108,0.00013303195260479402,0.0001340539822623734,0.00016526842214627547,0.0001678764171882986,0.00016976981555600102,0.00016559501779414283,0.00016848177457098412,0.00016976981555600102,0.00016586373573226153,0.00016768352682351264,0.00016976981555600102,0.0001624143807494517,0.00017155286421144858,0.00016976981555600102,0.0001656887245623073,0.0001681919708433086,0.00016976981555600102,0.00016517287799050183,0.0001680220213228791,0.00016976981555600102,0.00016858254574116837,0.00016583608658215273,0.00016976981555600102,0.00012364834199295692,0.00012515775591544694,0.00012430952751124008,0.00012375368260479337,0.0001249714200776216,0.00012430952751124008,0.00012340254723200515,0.00012484360680192668,0.00012430952751124008,0.00012588044300269627,0.0001244898918464007,0.00012430952751124008,0.00012322838408710218,0.0001245748711966199,0.00012430952751124008,0.0001232789475807837,0.00012475231160500173,0.00012430952751124008,0.0001228664805628827,0.0001245149440929969,0.00012430952751124008,0,SUBESTACION
16951180,1284420.7666666666,644.4285222222222,652.5938055555555,639.6487944444443,1.3107819444444448,1.41890638888889,1.4645366666666677,0.0,240.0,120.0,26.023053333333348,264.8417388888891,142.32140749999988,0.9097225000000008,3348.833913333333,1487.3534443750004,0.35728250000000017,0.35728250000000017,59.99700333333325,-1.5579000000000076,-79.52850000000029,0.00016356129638508848,0.22971854166666883,0.0,0.0,0.0,0.23707476223480192,18.09722222222222,2.9972222222222222,10.983333333333333,0.00015817566054026632,0.00015895434401787478,0.0001594452741686878,0.00015819069906532185,0.00016139625999218524,0.0001594452741686878,0.00015819299740594314,0.00016040436995367808,0.0001594452741686878,0.00015824168817763645,0.0001595436821792358,0.0001594452741686878,0.00016004730429459456,0.00016522871017107165,0.0001594452741686878,0.00016012956218919728,0.00016264590467525344,0.0001594452741686878,0.0001590897191179611,0.00016047654352412097,0.0001594452741686878,0.0001644628195481994,0.00016474197997257595,0.00016438816036493743,0.00016933209545536533,0.00017223416481720655,0.0001709173105836566,0.00016898579476281244,0.0001716512004758438,0.0001709173105836566,0.00016906678043410078,0.0001712866821476231,0.0001709173105836566,0.0001691954631878611,0.0001722525480677433,0.0001709173105836566,0.00016938724520697865,0.0001728110014083879,0.0001709173105836566,0.00016773672741549948,0.00016785398274325272,0.0001709173105836566,0.00015308050894001642,0.00015592564182059297,0.00015430701763113604,0.0001534840805284725,0.0001564518766992745,0.00015430701763113604,0.00015366245729785035,0.00015818867946317753,0.00015430701763113604,0.00015410441968706555,0.00016025755989963224,0.00015430701763113604,0.00015330898102257638,0.00015655674913061577,0.00015430701763113604,0.00015340495802447133,0.00015610401858996793,0.00015430701763113604,0.00015430701763113604,0.00015576702961219734,0.00015430701763113604,0.0001660676466637318,0.0001699016845958392,0.0001655220651542183,0.000163806115714663,0.00016561958796676736,0.0001655220651542183,0.00016339742402460055,0.00016569417808510605,0.0001655220651542183,0.00016439558484430963,0.00016631058253526804,0.0001655220651542183,0.0001633047043636096,0.0001654341486447886,0.0001655220651542183,0.00016472761446830383,0.0001652792367700944,0.0001655220651542183,0.00016211022649632599,0.00016351915095383018,0.0001655220651542183,0,SUBESTACION
16951199,1293019.5585106383,672.9040000000003,673.6711569148935,678.8117765957447,0.09939547872340426,0.07978324468085111,0.10914175531914888,0.0,120.0,240.0,252.87796648936165,94.3795263297874,152.40419042553188,0.10873430851063831,160.84559800531912,29.84747273936167,0.00953537234042548,0.00953537234042548,59.99864867021275,-1.8724000000000016,-79.42180000000006,1.6172199529010354e-06,5.984042553201164e-07,0.0,0.0,0.0,0.00232451518431908,18.335106382978722,3.0372340425531914,10.946808510638299,1.0305101680276024e-06,9.822686928388434e-07,9.254774938500032e-07,1.0902063881172953e-06,1.0089809911982787e-06,9.254774938500032e-07,1.1229309221747537e-06,1.0170199214231771e-06,9.254774938500032e-07,9.467650051458101e-07,8.994077052908483e-07,9.254774938500032e-07,9.964701679160572e-07,1.1411470999649565e-06,9.254774938500032e-07,1.0891178862768402e-06,9.79225519607884e-07,9.254774938500032e-07,1.0992108458961937e-06,9.924126036081535e-07,9.254774938500032e-07,1.2604029650804852e-06,1.1618159134577708e-06,1.0877961039644782e-06,9.251246621711522e-07,7.99434530590799e-07,8.581748510928533e-07,9.599828282695573e-07,8.617134246170455e-07,8.581748510928533e-07,1.0280392477952143e-06,8.561460689391159e-07,8.581748510928533e-07,9.444903100036461e-07,8.673751422558732e-07,8.581748510928533e-07,8.69240935568471e-07,8.073609352852007e-07,8.581748510928533e-07,9.467035268986564e-07,8.753015469502749e-07,8.581748510928533e-07,1.5490459459609024e-06,1.4717365396319223e-06,1.5181532917680022e-06,1.5377225106834614e-06,1.4213068118067153e-06,1.5181532917680022e-06,1.4975243154483638e-06,1.4904126457314856e-06,1.5181532917680022e-06,1.5778128636778272e-06,1.504663603300257e-06,1.5181532917680022e-06,1.5354578236278875e-06,1.4415946333457379e-06,1.5181532917680022e-06,1.6033984352929615e-06,1.4636214110162252e-06,1.5181532917680022e-06,1.5181532917680022e-06,1.5621622584906942e-06,1.5181532917680022e-06,2.2170531377649183e-06,2.0582435990755265e-06,2.1225779427664022e-06,2.07712760095579e-06,2.0143160550481397e-06,2.1225779427664022e-06,2.1232284379844903e-06,2.0418369260050907e-06,2.1225779427664022e-06,2.182278948335747e-06,2.109580608360924e-06,2.1225779427664022e-06,2.0978470782719585e-06,1.9904999167198937e-06,2.1225779427664022e-06,2.0512282543104814e-06,2.030722728118576e-06,2.1225779427664022e-06,1.9735302143743593e-06,2.0153745500848837e-06,2.1225779427664022e-06,0,SUBESTACION
16951201,1291747.1193181819,654.2573721590909,654.5146193181816,659.6035795454542,3.320494034090908,2.238673295454546,2.277038636363638,0.0,120.0,240.0,17.494935795454573,137.18209403409085,256.81343039772753,0.9550980113636357,7134.030731463072,2361.488733025569,0.7524426136363623,0.7524426136363623,59.994978693181814,-1.8038099999999988,-79.52160000000002,0.0003205124685498589,0.3066151278409111,0.0,0.0,0.0,0.4777188837479841,18.298295454545453,3.0369318181818183,11.0,0.00031776925537136183,0.00031469318118490145,0.0003157512857041857,0.00031320447900857893,0.00031587920117599814,0.0003157512857041857,0.00031358492108293215,0.000316044895145338,0.0003157512857041857,0.00031320665919238396,0.0003146742862585742,0.0003157512857041857,0.0003131103677409013,0.00032123293981226964,0.0003157512857041857,0.00031305913342143625,0.000317634612504725,0.0003157512857041857,0.00031373390030974983,0.0003165027337448422,0.0003157512857041857,0.00033309158755216825,0.0003341491964070868,0.0003353700093889497,0.0003365138253604944,0.00034142185514716625,0.000339865064330954,0.000336324472359466,0.0003399423688353598,0.000339865064330954,0.00035034416855566806,0.0003399670830906923,0.000339865064330954,0.0003348599621486501,0.0003403025084068039,0.000339865064330954,0.00033619246626732187,0.0003422934199604813,0.000339865064330954,0.0003364029186027491,0.00033692715591131527,0.000339865064330954,0.00034282519180310313,0.00034641762069022265,0.0003485541705020381,0.00034361493236837387,0.0003500444893914678,0.0003485541705020381,0.00034386254275612586,0.00034722339358275636,0.0003485541705020381,0.00034221061925795174,0.00034923812270903605,0.0003485541705020381,0.0003428697260455038,0.00034889253698799694,0.0003485541705020381,0.00034356030369769115,0.00034903920309297136,0.0003485541705020381,0.0003485541705020381,0.0003445364942911448,0.0003485541705020381,0.00031928237514538795,0.0003242086356628623,0.0003224016843241616,0.00031892625310590616,0.00032378910238583554,0.0003224016843241616,0.00031945109433102395,0.00032369002232715446,0.0003224016843241616,0.00031893927505648276,0.0003218765741674603,0.0003224016843241616,0.0003175289411926726,0.0003222457181575049,0.0003224016843241616,0.0003178273137122288,0.0003232099086713925,0.0003224016843241616,0.0003183708386055493,0.00032319235734670266,0.0003224016843241616,0,SUBESTACION
16951203,1290507.0450704226,113.19126309859156,114.25745971830987,112.7744154929577,1.5866912676056337,1.5916445070422525,1.7482383098591556,0.0,120.0,240.0,131.64411436619724,12.094450985915499,255.86253239436635,0.021824788732394358,3780.8321264788765,1098.7216115492963,0.0472487323943662,0.0472487323943662,59.99430535211268,-1.8319200000000018,-79.55870000000043,8.855479799963058e-06,0.02064971830985945,0.0,0.0,0.0,0.013262597501689599,18.264788732394365,3.0309859154929577,11.016901408450705,7.105481767630244e-06,7.205485121799199e-06,7.433981368514074e-06,7.367288301580023e-06,8.087911722639396e-06,7.433981368514074e-06,7.384517343872256e-06,7.97929384732205e-06,7.433981368514074e-06,7.3455647265161e-06,7.779287138984139e-06,7.433981368514074e-06,7.238445028792346e-06,7.82818273964428e-06,7.433981368514074e-06,7.090874536121117e-06,7.090874536121117e-06,7.433981368514074e-06,7.090874536121117e-06,7.092747258109699e-06,7.433981368514074e-06,1.1167454956547752e-05,1.1571701595954944e-05,1.1324417551398761e-05,1.1017098608454992e-05,1.1968732690771335e-05,1.1039473177353911e-05,1.0926209167964106e-05,1.1689031257822576e-05,1.1039473177353911e-05,1.0652212916341985e-05,1.1939518227755354e-05,1.1039473177353911e-05,1.0840729813214735e-05,1.1766395483958039e-05,1.1039473177353911e-05,1.030350829886365e-05,1.030350829886365e-05,1.1039473177353911e-05,1.030350829886365e-05,1.030350829886365e-05,1.1039473177353911e-05,6.95628824923679e-06,7.809458771022161e-06,6.917567492702312e-06,7.023914321036872e-06,7.620105769990463e-06,6.917567492702312e-06,6.779378445419428e-06,7.419391588898633e-06,6.917567492702312e-06,6.8313152685622326e-06,7.3993373846978574e-06,6.917567492702312e-06,6.950337154921453e-06,7.588727272675908e-06,6.917567492702312e-06,6.456396326522158e-06,6.4645114551360685e-06,6.917567492702312e-06,6.917567492702312e-06,6.456396326522158e-06,6.917567492702312e-06,1.0585816409480767e-05,1.1531413327927515e-05,1.097323732792897e-05,1.0694817341564116e-05,1.1146866892397974e-05,1.097323732792897e-05,1.0520526511072719e-05,1.1730049544271156e-05,1.097323732792897e-05,1.0735761854123275e-05,1.1373168319929873e-05,1.097323732792897e-05,1.026102683011357e-05,1.0338489421446062e-05,1.097323732792897e-05,1.0257153700550971e-05,1.0366707936860902e-05,1.097323732792897e-05,1.0228935185136129e-05,1.0266006568129334e-05,1.097323732792897e-05,0,SUBESTACION
16951205,1288946.3522727273,113.25484857954542,114.2567613636363,112.82008607954543,1.4985670454545457,1.22430028409091,1.5389778409090906,0.0,120.0,240.0,253.8837897727273,114.0527761363635,133.11468892045446,-0.3196664772727274,5422.251049005677,1887.2857500000025,0.005897727272727274,0.005897727272727274,59.99920767045458,-1.83195999999999,-79.55870000000041,0.0,0.0,0.0,0.0,0.0,0.0,18.22159090909091,3.0198863636363638,11.025568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SUBESTACION
16951207,1289748.0835734871,650.4102853025936,655.8434985590781,657.2191066282426,1.0233720461095095,0.8478648414985589,0.9179279538904898,0.0,120.0,240.0,25.450735734870328,138.61323717579245,267.6883314121037,0.9094553314121037,2215.7371865273763,1058.0462320605184,0.21590576368876246,0.21590576368876246,59.9991925072046,-1.7909000000000008,-79.67420000000043,0.00010801598678616202,0.15019884726224564,0.0,0.0,0.0,0.15973471252901583,18.244956772334294,3.0230547550432276,10.979827089337176,0.0001046375920019375,0.00010739376775061565,0.00010536914855231987,0.0001045789247294713,0.00010576963541905984,0.00010536914855231987,0.00010462560658121376,0.00010920665910875036,0.00010536914855231987,0.0001044782233607431,0.00010545056331667606,0.00010536914855231987,0.00010453309411499687,0.00010764349239028324,0.00010536914855231987,0.00010420931750798345,0.00010529121170022525,0.00010536914855231987,0.00010422259680935212,0.00010472020174127877,0.00010536914855231987,0.00011166590870592379,0.00011347899892453089,0.00011254634360929064,0.00011407172081370397,0.00011668969904985913,0.00011523949253957642,0.00011378976727529394,0.0001160550205025574,0.00011523949253957642,0.00011393357490332061,0.00011621354859644028,0.00011523949253957642,0.00011378184087059737,0.00011615296821770849,0.00011523949253957642,0.00011241906543495278,0.00011514518247800872,0.00011523949253957642,0.00011542147429877887,0.00011372862072479537,0.00011523949253957642,0.00010803746215433938,0.00011011078315365075,0.00010919392459923064,0.00010831545249040286,0.00011070186647513343,0.00010919392459923064,0.00010830752608570635,0.0001100196294996662,0.00010919392459923064,0.00010801198442496668,0.00011035083998153174,0.00010919392459923064,0.00010792932334743855,0.00011051219893423455,0.00010919392459923064,0.00010763095082787898,0.000109217364110255,0.00010919392459923064,0.00010919392459923064,0.00010822769586700502,0.00010919392459923064,0.00010359293660267298,0.00010861883248466646,0.00010452343622016078,0.00010346518480522623,0.00010562759607697944,0.00010452343622016078,0.00010370647462939418,0.00010562272699981175,0.00010452343622016078,0.00010360368300026278,0.00010542309483586756,0.00010452343622016078,0.00010284410696185056,0.00010437862860044905,0.00010452343622016078,0.00010316744565458092,0.00010665280732540794,0.00010452343622016078,0.00010304969022011007,0.00010447490353538807,0.00010452343622016078,0,SUBESTACION
16951208,1291002.7040229884,649.4978419540225,655.3525258620692,656.8020431034486,0.16855890804597698,0.10540948275862067,0.5174568965517243,0.0,120.0,240.0,41.31229942528728,144.93382672413773,275.21064224137945,0.8152931034482757,606.2127997844826,442.2842726293103,0.06871034482758609,0.06871034482758609,60.0026879310345,-1.7907000000000064,-79.67439999999989,2.8273038138526925e-05,0.061675431034483766,0.0,0.0,0.0,0.04138230824022902,18.28448275862069,2.9971264367816093,11.0,2.8439975428689348e-05,2.84487245517278e-05,2.860662657914124e-05,2.8419434009381233e-05,2.8479917077343437e-05,2.860662657914124e-05,2.8467744384420877e-05,2.8539258955344647e-05,2.860662657914124e-05,2.848448787523224e-05,2.8748096718310457e-05,2.860662657914124e-05,2.8443779395227504e-05,2.902742862308119e-05,2.860662657914124e-05,2.841372805957343e-05,2.859631845342274e-05,2.860662657914124e-05,2.8454810898189653e-05,2.8528607849036542e-05,2.860662657914124e-05,3.0244391595225637e-05,3.0217967944734143e-05,3.0420330038944525e-05,3.095600736161294e-05,3.115699833778821e-05,3.131364391055837e-05,3.097299251452921e-05,3.121020500331297e-05,3.131364391055837e-05,3.232893344816866e-05,3.1185279965422055e-05,3.131364391055837e-05,3.0880140345253034e-05,3.10703740579161e-05,3.131364391055837e-05,3.1327416038715055e-05,3.123626238473051e-05,3.131364391055837e-05,3.162635473004052e-05,3.0877875658198095e-05,3.131364391055837e-05,2.738910008601256e-05,2.7969061277736692e-05,2.8041247278945473e-05,2.8001521792198897e-05,2.8122166704282868e-05,2.8041247278945473e-05,2.7914419411725592e-05,2.7843547288483393e-05,2.8041247278945473e-05,2.7914960420300235e-05,2.816274234736062e-05,2.8041247278945473e-05,2.7892238060176694e-05,2.813082284147306e-05,2.8041247278945473e-05,2.792037050604339e-05,2.809187022411842e-05,2.8041247278945473e-05,2.8041247278945473e-05,2.861080810778384e-05,2.8041247278945473e-05,2.7300030401633125e-05,2.746712827721669e-05,2.7412310673387174e-05,2.7339868305746667e-05,2.7500326530643935e-05,2.7412310673387174e-05,2.73642136915922e-05,2.73935388154535e-05,2.7412310673387174e-05,2.7248573108821726e-05,2.735812734513082e-05,2.7412310673387174e-05,2.724691319615036e-05,2.7461041930755306e-05,2.7412310673387174e-05,2.7246359891926295e-05,2.748206749125895e-05,2.7412310673387174e-05,2.7267964491733748e-05,2.7970081816638718e-05,2.7412310673387174e-05,0,SUBESTACION
16951209,1291017.5212464589,649.8554617563732,655.5914305949008,656.5209093484427,1.1621215297450425,0.6622101983002832,1.2378869688385266,0.0,120.0,240.0,26.21943342776206,145.69135835694044,267.82266798866857,0.8923745042492918,2291.5043783286114,1255.796261260623,0.3171662889518427,0.3171662889518427,59.997139093484456,-1.7907699999999958,-79.67450000000018,0.00011587638128191865,0.1797390934844183,0.0,0.0,0.0,0.17419401192882525,18.28045325779037,3.028328611898017,11.005665722379604,0.00012037669667956792,0.00011704250245177337,0.00011720654081586335,0.0001166687071429286,0.00011710505136618202,0.00011720654081586335,0.00011687695382801764,0.00011715418105708875,0.00011720654081586335,0.00011611175962363864,0.00011679080861655875,0.00011720654081586335,0.00011676234324233956,0.00011728445813265006,0.00011720654081586335,0.0001162413519852231,0.00011742903227013866,0.00011720654081586335,0.00011630352635523224,0.00011707621144756104,0.00011720654081586335,0.0001169378440458124,0.00011715434408423356,0.00011733363904887038,0.00011893716933673886,0.00012007918925463296,0.00011968785472094133,0.00011814539099250058,0.00011984554046171213,0.00011968785472094133,0.00011818099547592121,0.00012181767112577117,0.00011968785472094133,0.00011923982674714672,0.00011994086319868833,0.00011968785472094133,0.00011750466470135459,0.00012024186069642317,0.00011968785472094133,0.00011887077282988099,0.0001189936063675652,0.00011968785472094133,0.00011493348456470584,0.00011567358429444405,0.00011531018110634703,0.00011520993994620838,0.00011628871104350443,0.00011531018110634703,0.00011477875611243821,0.00011564112377998514,0.00011531018110634703,0.00011496053499342326,0.00011567087925157496,0.00011531018110634703,0.00011652729582479996,0.00011593056336726925,0.00011531018110634703,0.00011468624364622257,0.00011543013043597755,0.00011531018110634703,0.00011531018110634703,0.00011483772604704398,0.00011531018110634703,0.00011086347705973265,0.00011155434500920372,0.00011082135567787255,0.0001104948534901987,0.00011398780157671469,0.00011082135567787255,0.0001106735830501304,0.0001113108911507372,0.00011082135567787255,0.00011080234309083156,0.00011127031550765782,0.00011082135567787255,0.00011042363708877144,0.0001116371193210807,0.00011082135567787255,0.00010999245325500074,0.00011407598597433646,0.00011082135567787255,0.00010959372993569,0.00011110638990962536,0.00011082135567787255,0,SUBESTACION
16951216,1288854.0604534005,385.2527473551634,385.55642191435817,197.7976483627204,0.5318236775818643,0.6062675062972295,0.6196992443324941,0.0,180.0,644.7355163727959,170.16254937027708,191.40467380352655,176.36668438287174,0.7936365239294708,113785.04812594477,39357.61781863978,45.174287153652344,45.174287153652344,59.99885037783376,-1.5683200000000068,-79.47149999999971,0.010255998479385457,9.824765743072994,3.0,0.0,0.0,15.73161496995382,18.2191435768262,3.0201511335012596,10.992443324937028,0.014077923340657977,0.014286740952881877,0.014200889873549529,0.014180700347934727,0.014698585923398306,0.014200889873549529,0.01463639333231123,0.014459606352060768,0.014200889873549529,0.013722454387961418,0.014130614651430872,0.014200889873549529,0.0143856490177591,0.014125982448286079,0.014200889873549529,0.01420888835684466,0.014334879018517927,0.014200889873549529,0.013970829962268979,0.013625178121919143,0.014200889873549529,0.009219612374891247,0.008775479353343763,0.009113695191679207,0.0011790283093316145,0.002314129170426885,0.0,0.0020109663253698915,0.0013667022253781476,0.0,0.0010702804450779982,0.0014803522148360282,0.0,0.0009359864497028442,0.00046147394913004903,0.0,0.0016608047680160966,0.001020902274254884,0.0,0.0,0.0007228765626518497,0.0,0.0009299753654644125,0.00014165269118758154,0.0,0.001526464879520532,0.00040645558031918345,0.0,4.266414032902225e-05,0.0007208856021380013,0.0,0.0011172786585364435,0.00023734878478456968,0.0,0.0023933443544209942,0.0016083310979068711,0.0,0.001986950962605759,0.0011743090499213857,0.0,0.00029292368250650243,0.0005666482191898708,0.0,0.0007905309375248993,0.0018246814893341833,0.0,0.0007946748329880921,0.0012336791183650193,0.0,0.0012387346708302128,0.0016813855842149423,0.0,0.000996731175776173,0.0012533626218157127,0.0,0.0016432617459529854,0.0022244845236288895,0.0,0.00021320342158434203,0.002844949991341806,0.0,0.0015203538065129835,1.243168639731723e-07,0.0,0,PILADORA
