Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,ClustersConsumoDias
0.4689250000000424,0.5374966666666701,0.49925265957446097,0.49239086538463755,0.42620048076918676,0.39402352941177765,0.3517382352941543,0
23.889711538462088,28.016488888889175,26.115688888889014,28.944859999999753,22.833962264151438,29.716500000000032,20.070145833333907,0
131.11394117647603,120.75550000000092,81.90197872340264,116.68810000000327,69.88340000000058,29.587702702705723,17.66431250000096,0
18.174734693877436,12.743563636363648,18.8429302325577,20.29946666666672,19.284923076923057,25.661307692307673,3.277038461538443,0
1.103703846153831,1.2500333333334008,1.617004761904744,6.512052173912984,1.2194958333332881,1.1726666666666763,1.1965565217392198,0
8.604855555555543,9.857055999999938,16.371400000000012,15.2300037037037,14.283603703703669,9.658066666666686,9.965699999999988,0
34.93598076922801,39.11398749999838,35.72808800000115,39.581969230766006,25.66976296296451,11.877626923076324,1.97598148148218,0
0.30229629629590177,0.7603958333335564,3.480127272728251,2.0081333333332116,3.3263925925927684,0.4988111111109632,3.1552461538460475,0
16.989515384614396,13.292494117646985,19.429549999999423,9.836139999999432,25.83552083333537,18.791152,45.5948833333326,0
45.677522222224745,47.383431818185436,45.14189166666862,49.26785555555425,42.77932307692334,46.92649259259579,44.10472307692264,0
37.65305185184331,41.32447391304026,51.36064583333791,27.95954814815411,39.4450999999988,8.20219629629584,7.025788461529793,0
43.27448400000576,39.880321052642294,37.7517863636339,36.3963521739225,36.38259047619067,38.208278260872014,33.70907826086445,0
65.30918846154012,84.73952173912878,64.6439479999966,88.33514814814811,64.26046296295978,80.95910384615462,33.80737692307761,0
18.37540000000175,23.85859999999957,17.5852119999961,19.615142307689755,16.111100000001628,23.16747407407362,14.123830769233441,0
98.03572692309255,100.10892173913611,106.02921250000752,91.66324444444574,106.43216296297032,89.40640740739872,100.90849999999718,0
43.622629629631305,41.38939583333073,43.0685125000006,40.787892592593344,39.35454642856972,25.772281481483432,1.2116851851848576,0
142.06386666668308,112.54636428573369,134.61521538460735,121.73966874997859,103.99778125001467,105.595794444451,32.49527826086294,0
22.612897222221363,34.40335666666312,23.240643749999435,21.806655555554446,18.119392307693115,28.703545945945095,20.58995999999544,0
41.98013846153761,44.101708333330556,48.02598571428929,47.55735999999684,35.57826296296251,27.202396296296715,26.353652,0
9.048283999999985,12.531059090909283,13.537752173910595,17.236915000002774,20.62758750000042,22.66811666666763,55.468404347826116,0
13.3429020618547,11.987321276596669,10.295437634407458,11.98938018868003,8.193928301886805,7.3616126213596855,1.8758460674140591,0
41.82870370369508,56.51685416665956,53.77836399999447,56.52114615384758,49.653096296285554,25.245355555563474,6.661181481494741,0
168.06576500000082,162.68027777777914,145.28322222222374,127.77595200000098,152.0882611111107,174.02082999999692,54.3238681818184,0
36.41774444444174,42.92869166666787,35.398529166668595,37.53374444444327,27.910100000006164,24.788025925927624,6.119337037037541,0
197.1310370370435,191.49794166666592,175.56797499998356,180.8633592592604,198.39703846154646,213.6298814814762,174.33592307691623,0
65.72692962963117,71.28779166666452,76.99763333333249,66.65401111110933,58.633262962965226,78.50245555555577,44.94229230769606,0
30.53006666667061,33.80189999999493,44.814749999990454,27.068558823536424,52.016447368421055,24.379166666660847,41.261468750006316,0
35.984072727270274,34.636921739132326,40.51240454545371,40.5431480000075,34.4720608695643,37.290643478262886,35.51479230769641,0
0.7758148148148107,0.5718041666666712,0.46187199999997575,0.5943111111110924,0.5262481481481616,0.9134714285714186,0.5745576923076914,0
10.523348148147408,17.717108695652037,12.426883999999845,15.708638461538403,17.16761153846276,8.214388461538384,1.903896296297144,0
46.684151851852356,44.72246666666373,39.46700833333307,44.89841538461937,41.78064999999437,64.98809259259832,52.76562692307813,0
15.82962692307718,14.090758333331905,12.33930400000012,5.196585185185001,20.55108400000201,28.017022222221755,62.81808846153861,0
86.63754444445173,98.18026499999105,94.71577083333493,95.06372800000013,96.93036666666255,95.6972399999993,93.72960400000214,0
8.551103703704063,8.774479166667637,10.680091666666462,9.483781481480777,11.397314814815116,10.7041703703699,22.835726923076997,0
1.2965439999994124,3.7224458333336465,0.795576000000001,2.2523423076916234,1.1722333333325676,21.35367037037159,3.5808749999996508,0
42.78693499999645,42.28468636364084,37.85899047618953,39.50564799999818,23.545429166663478,8.37441538461896,4.2432416666658055,0
63.57784999999941,78.69632083333272,65.63851200000033,70.76256666666531,61.723978571429534,28.434899999999388,25.107096153844257,0
101.35423414634182,83.62317272727391,78.57889111111096,87.07725000000028,66.30766530612267,41.23350416666593,45.779169767442546,0
63.48304615384908,82.85228571428785,78.78200000000255,83.99605925925856,68.48123600000282,23.20223846153777,7.764200000000014,0
8.996560526314791,9.941848387098647,10.255078125000182,11.426216666666733,9.653240540541544,4.8574421052632575,5.250791428572431,0
23.850677777776987,25.06760416666657,25.141663999999874,26.86678076923104,24.57178518518426,28.782934615385155,3.0198962962959843,0
11.376291999996175,10.446612499996263,10.985724000001792,11.765980769233115,12.789211111108738,11.855447999997995,12.264811999998056,0
97.16990370370655,114.26682499999879,101.96386400000425,105.13473703703818,70.04674814814805,9.84511851851561,3.1876653846165235,0
3.3136755208336885,3.019182352941199,2.3228826446279265,2.480534939758922,2.8826376744184565,4.239413245032743,2.596764864865166,0
40.96283939393646,39.866856250002456,38.637390322581446,40.34174722221279,37.76694857142533,38.63233888888822,36.81853333332887,0
70.11384444444492,61.3341449999949,63.63104705882656,52.46235909090981,56.494475000001934,61.84402380952157,58.8422772727314,0
64.15368571428242,70.40977916666695,70.01690416666679,66.68685384615226,50.92568888888841,77.44899599999655,42.06187916666628,0
42.19889166666204,36.2265818181834,27.877636363637233,31.051824999999855,31.81111363636393,37.23957826086806,33.49291249999563,0
110.74080740741057,119.50131458333635,101.12020851064106,109.58938545454929,113.33305490196354,117.61398113207707,122.73881960784395,0
132.76369999999102,126.46665625000605,132.88162727271927,120.0419823529459,113.10527333333933,79.93623571428803,51.73385789472683,0
157.24429166666687,158.7954391304346,189.68520000000163,178.37043913043516,155.74935000000076,185.73963913043522,110.08349523809565,0
34.55236296295792,37.93568095238048,34.76519583333235,36.70731111111214,32.86536428571396,39.8750962962944,32.945296153844815,0
