MEDIDOR,lectura_id_orig,voltajeA,voltajeB,voltajeC,corrienteA,corrienteB,corrienteC,angvoltajeA,angvoltajeB,angvoltajeC,angcorrienteA,angcorrienteB,angcorrienteC,powerfactorsystem,totalkwh,totalkvarh,Maxkw,Maxkvar,frecuencia,Latitud,Longitud,kwh_consumido,kvarh_consumido,clasificacion_encoded,modelo_encoded,tipo_consumo_encoded,kwh_hora,dayMonth,dayNumber,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,ClustersConsumoDias,CLASIFICACION
28006904,1299907.6077348066,244.8027624309392,0.0,0.0,2.14419889502762,0.0,1.3298342541436425,0.0,0.0,0.0,54.82596685082874,0.0,29.92154696132597,0.7888397790055247,9317.104712707182,3744.399560773483,5.730255801104983,5.730255801104983,0.0,-1.7998099999999977,-79.53529999999968,1.7509348066298358,0.5361635359116094,8.0,1.0,1.0,0.3971644550966193,18.54696132596685,2.9392265193370166,0.9667535714285285,1.1692769230769324,1.387700000000071,5.620096296296281,0.969925925925997,0.9522720000000118,1.0169458333332386,1,COMERCIAL
28877074,1297961.835897436,111.62410256410259,110.72512820512817,165.8169230769231,0.00871794871794872,0.008205128205128205,0.008205128205128205,0.0,241.01179487179505,148.04717948717948,1.317948717948718,4.671282051282051,2.814871794871795,0.04399999999999999,3000.1229343589757,2594.1631317948727,15.751252820512834,15.751252820512834,0.0,-1.835860000000005,-79.6103999999997,11.950286666666663,7.949193333333327,13.0,1.0,1.0,2.9615334199181693,18.476923076923075,3.0205128205128204,9.308313333333308,10.443087999999962,14.514553846153866,13.990089655172444,14.663496428571417,10.304220689655189,10.624571428571418,1,CULTIVOS AGRICOLAS
35924863,1287936.4972972972,246.95567567567568,0.0,0.0,26.37027027027027,0.0,26.522162162162175,0.0,0.0,0.0,26.16378378378379,0.0,183.9972972972973,0.9007567567567558,241113.4065167567,73517.41784648651,15.003440000000014,15.003440000000014,0.0,-1.8057800000000055,-79.54049999999965,22.671915135136018,7.929727027026899,18.0,1.0,1.0,5.599305238078887,18.18918918918919,3.027027027027027,30.110314285715244,33.832931999999566,30.8559840000025,33.84702399999835,19.963029629632796,10.542685714286304,1.9859259259268314,1,CENTRO DE SALUD
35924864,1290868.9550561798,244.88876404494377,0.0,0.0,1.2129213483146024,0.0,1.6134831460674175,0.0,0.0,0.0,13.80449438202247,0.0,11.760112359550563,0.7982584269662927,58975.85295280903,15706.218973033698,11.058500561797752,11.058500561797752,0.0,-1.8018299999999967,-79.53620000000006,1.389730337078546,0.2575556179775386,7.0,1.0,1.0,0.34880088438913326,18.280898876404493,3.00561797752809,0.2597407407401651,0.6062541666663795,3.316065217391398,0.9980846153854285,1.8263851851850093,0.5127888888883818,2.5179791666666156,1,IGLESIA
35924866,1296781.8988764044,247.1859550561798,0.0,0.0,13.917977528089901,0.0,14.751685393258425,0.0,0.0,0.0,65.74101123595504,0.0,138.37134831460673,0.957584269662921,219834.3503084268,39144.92921910113,21.64818764044945,21.64818764044945,0.0,-1.7989499999999956,-79.52670000000022,17.28675393258392,4.381303932584273,7.0,1.0,1.0,4.032930745787911,18.43258426966292,3.0842696629213484,12.780046428569351,11.244089999998687,14.597643478259789,8.778207407407333,19.06630000000121,14.59977142857159,38.3744666666672,1,IGLESIA
35924882,1290814.5463917525,237.06907216494838,0.0,0.0,45.70670103092782,0.0,58.00309278350518,0.0,0.0,0.0,23.87010309278352,0.0,186.65051546391737,0.8684020618556694,516356.3943711342,345144.727976804,17.77465360824747,17.77465360824747,0.0,-1.7987299999999973,-79.53319999999988,41.93664329897039,24.486604639175397,33.0,1.0,1.0,10.284043631570027,18.2680412371134,3.051546391752577,42.002960714287056,41.76268333333428,40.895396296301406,45.80527931034107,39.18375000000233,42.619913793104736,41.2334333333355,1,PANADERIA
35925134,1292366.2216494845,130.22422680412373,130.4257731958763,128.6020618556701,21.750000000000014,16.55515463917526,23.151030927835066,0.0,239.07577319587622,119.45257731958766,114.15824742268043,209.5139175257732,112.6479381443299,0.8185567010309273,877036.621309278,515265.9017984537,24.820873195876334,24.820873195876334,0.0,-1.8131000000000033,-79.54839999999977,33.556163402059425,22.051837113402367,4.0,1.0,1.0,8.288918427685685,18.314432989690722,3.0463917525773194,41.417748275859246,43.595599999995706,56.62181153846009,37.04641034482609,43.43563448275632,8.84271000000105,7.076255555549222,1,ENTIDAD PUBLICA
35925291,1285462.4597701149,114.27413793103445,113.13103448275862,112.86666666666675,0.0005747126436781609,0.0,0.0005747126436781609,0.0,239.42988505747144,120.22126436781609,0.15172413793103448,0.0,0.7839080459770116,0.4378160919540229,881901.9620120692,25353.306416666677,31.46784942528736,31.46784942528736,0.0,-1.829130000000002,-79.56600000000022,39.29223793103419,9.417901149425342,37.0,1.0,1.0,9.303994955228937,18.126436781609197,2.9942528735632186,45.14934444444737,39.10616363636324,39.309012499992,39.720992592603174,38.292315999995914,37.438358333325596,35.430796000002886,1,INGENIO AZUCARERO
35925294,1295015.7692307692,110.61263736263734,111.83351648351655,111.35989010989005,0.02527472527472527,0.017032967032967042,0.006043956043956043,0.0,119.94725274725268,240.49835164835156,23.166483516483517,20.21978021978022,15.353846153846154,0.8548351648351636,280365.2886917584,370759.81861813203,60.041830219780316,60.041830219780316,0.0,-1.448939999999995,-79.47420000000017,61.65617802197844,22.854255494505555,6.0,1.0,1.0,15.346752695996141,18.39010989010989,3.043956043956044,51.582207692305715,79.86757391304506,54.32461999999825,77.01520714285809,61.15757586206872,68.82417200000026,39.79298076923498,1,SECADORA DE MAIZ
35925308,1289567.8829787234,208.66968085106384,118.81436170212767,118.5196808510639,0.011170212765957447,0.3781914893617024,0.39680851063829814,0.0,264.62925531914897,800.8510638297872,0.4914893617021277,236.38936170212733,80.35691489361699,0.9773936170212749,465668.99663989356,369920.4911143616,20.69235585106388,20.69235585106388,0.0,-1.427770000000004,-79.46420000000023,16.46898031914935,1.626674999999368,3.0,1.0,1.0,4.139437230774479,18.24468085106383,3.0,15.278049999999764,19.905836000000125,15.810348148147265,17.420966666663944,14.075459259262532,18.9966035714294,13.90573846154103,1,PILADORA
