MEDIDOR,lectura_id_orig,voltajeA,voltajeB,voltajeC,corrienteA,corrienteB,corrienteC,angvoltajeA,angvoltajeB,angvoltajeC,angcorrienteA,angcorrienteB,angcorrienteC,powerfactorsystem,totalkwh,totalkvarh,Maxkw,Maxkvar,frecuencia,Latitud,Longitud,kwh_consumido,kvarh_consumido,clasificacion_encoded,modelo_encoded,tipo_consumo_encoded,kwh_hora,dayMonth,eventoFpM0.6,ClustersConsumoMesFranjas,CLASIFICACION
16951180,1284420.7666666666,644.4285222222222,652.5938055555555,639.6487944444443,1.3107819444444448,1.41890638888889,1.4645366666666677,0.0,240.0,120.0,26.023053333333348,264.8417388888891,142.32140749999988,0.9097225000000008,3348.833913333333,1487.3534443750004,0.35728250000000017,0.35728250000000017,59.99700333333325,-1.5579000000000076,-79.52850000000029,0.5038777083333292,0.22971854166666883,0.0,0.0,0.0,0.23707476223480192,18.09722222222222,0.0,0,SUBESTACION
16951201,1291747.1193181819,654.2573721590909,654.5146193181816,659.6035795454542,3.320494034090908,2.238673295454546,2.277038636363638,0.0,120.0,240.0,17.494935795454573,137.18209403409085,256.81343039772753,0.9550980113636357,7134.030731463072,2361.488733025569,0.7524426136363623,0.7524426136363623,59.994978693181814,-1.8038099999999988,-79.52160000000002,0.987391832386361,0.3066151278409111,0.0,0.0,0.0,0.4777188837479841,18.298295454545453,0.0,0,SUBESTACION
16951207,1289748.0835734871,650.4102853025936,655.8434985590781,657.2191066282426,1.0233720461095095,0.8478648414985589,0.9179279538904898,0.0,120.0,240.0,25.450735734870328,138.61323717579245,267.6883314121037,0.9094553314121037,2215.7371865273763,1058.0462320605184,0.21590576368876246,0.21590576368876246,59.9991925072046,-1.7909000000000008,-79.67420000000043,0.33276116714697634,0.15019884726224564,0.0,0.0,0.0,0.15973471252901583,18.244956772334294,0.0,0,SUBESTACION
16951208,1291002.7040229884,649.4978419540225,655.3525258620692,656.8020431034486,0.16855890804597698,0.10540948275862067,0.5174568965517243,0.0,120.0,240.0,41.31229942528728,144.93382672413773,275.21064224137945,0.8152931034482757,606.2127997844826,442.2842726293103,0.06871034482758609,0.06871034482758609,60.0026879310345,-1.7907000000000064,-79.67439999999989,0.08709978448275843,0.061675431034483766,0.0,0.0,0.0,0.04138230824022902,18.28448275862069,0.0,0,SUBESTACION
16951209,1291017.5212464589,649.8554617563732,655.5914305949008,656.5209093484427,1.1621215297450425,0.6622101983002832,1.2378869688385266,0.0,120.0,240.0,26.21943342776206,145.69135835694044,267.82266798866857,0.8923745042492918,2291.5043783286114,1255.796261260623,0.3171662889518427,0.3171662889518427,59.997139093484456,-1.7907699999999958,-79.67450000000018,0.3569764164306012,0.1797390934844183,0.0,0.0,0.0,0.17419401192882525,18.28045325779037,0.0,0,SUBESTACION
16951216,1288854.0604534005,385.2527473551634,385.55642191435817,197.7976483627204,0.5318236775818643,0.6062675062972295,0.6196992443324941,0.0,180.0,644.7355163727959,170.16254937027708,191.40467380352655,176.36668438287174,0.7936365239294708,113785.04812594477,39357.61781863978,45.174287153652344,45.174287153652344,59.99885037783376,-1.5683200000000068,-79.47149999999971,31.595304785894267,9.824765743072994,3.0,0.0,0.0,15.73161496995382,18.2191435768262,0.14609571788413098,0,PILADORA
16951219,1290532.8115942029,658.3976782608702,654.0522637681156,654.1429014492754,1.864361449275361,1.8764753623188413,1.0557272463768126,0.0,240.0,120.0,19.51414057971021,257.4473599999998,135.6581101449274,0.9418518840579708,6244.538350869567,2776.9786460869564,0.5599513043478298,0.5599513043478298,59.99734521739127,-1.8037100000000126,-79.52140000000043,0.6076410869565286,0.20519913043477783,0.0,0.0,0.0,0.28815765867859733,18.263768115942028,0.0,0,SUBESTACION
16951220,1289559.6175637394,653.9888526912184,654.0900481586402,659.2560736543908,2.871181303116147,3.0168558073654417,2.5997906515580738,0.0,120.0,240.0,8.819826062322953,127.59432662889512,240.64929291784702,0.9904804532577898,7084.00352677054,710.6202218838527,0.793620679886684,0.793620679886684,59.99792379603399,-1.8036200000000127,-79.52149999999973,1.0729151558073657,0.11881890934844037,0.0,0.0,0.0,0.5213004497633936,18.240793201133144,0.0,0,SUBESTACION
16951221,1290020.825,658.3316527777783,654.2310722222222,654.0096777777782,2.2927977777777784,1.584707777777777,1.8537480555555559,0.0,120.0,240.0,23.334970277777803,142.05948805555545,263.79776222222233,0.9189208333333331,7332.853101041666,3271.0775849999995,0.5419549999999992,0.5419549999999992,59.99830000000005,-1.8036299999999985,-79.52140000000047,0.6849352083333391,0.29633770833332845,0.0,0.0,0.0,0.335258462700612,18.252777777777776,0.0,0,SUBESTACION
16951222,1287278.0455840456,658.6032136752136,654.0935384615387,653.9130455840457,1.733611965811967,0.6441729344729348,1.038266381766381,0.0,240.0,120.0,20.424577207977233,257.42433133903154,131.86902165242168,0.9524245014245019,4256.8168666666725,1490.536938461538,0.3320299145299143,0.3320299145299143,59.99991253561247,-1.8036599999999996,-79.52160000000002,0.42898482905982027,0.13302393162393014,0.0,0.0,0.0,0.20561525392010327,18.17094017094017,0.0,0,SUBESTACION
28006904,1299907.6077348066,244.8027624309392,0.0,0.0,2.14419889502762,0.0,1.3298342541436425,0.0,0.0,0.0,54.82596685082874,0.0,29.92154696132597,0.7888397790055247,9317.104712707182,3744.399560773483,5.730255801104983,5.730255801104983,0.0,-1.7998099999999977,-79.53529999999968,1.7509348066298358,0.5361635359116094,8.0,1.0,1.0,0.3971644550966193,18.54696132596685,0.0,0,COMERCIAL
35924863,1287936.4972972972,246.95567567567568,0.0,0.0,26.37027027027027,0.0,26.522162162162175,0.0,0.0,0.0,26.16378378378379,0.0,183.9972972972973,0.9007567567567558,241113.4065167567,73517.41784648651,15.003440000000014,15.003440000000014,0.0,-1.8057800000000055,-79.54049999999965,22.671915135136018,7.929727027026899,18.0,1.0,1.0,5.599305238078887,18.18918918918919,0.0,0,CENTRO DE SALUD
35924864,1290868.9550561798,244.88876404494377,0.0,0.0,1.2129213483146024,0.0,1.6134831460674175,0.0,0.0,0.0,13.80449438202247,0.0,11.760112359550563,0.7982584269662927,58975.85295280903,15706.218973033698,11.058500561797752,11.058500561797752,0.0,-1.8018299999999967,-79.53620000000006,1.389730337078546,0.2575556179775386,7.0,1.0,1.0,0.34880088438913326,18.280898876404493,0.056179775280898875,0,IGLESIA
35924866,1296781.8988764044,247.1859550561798,0.0,0.0,13.917977528089901,0.0,14.751685393258425,0.0,0.0,0.0,65.74101123595504,0.0,138.37134831460673,0.957584269662921,219834.3503084268,39144.92921910113,21.64818764044945,21.64818764044945,0.0,-1.7989499999999956,-79.52670000000022,17.28675393258392,4.381303932584273,7.0,1.0,1.0,4.032930745787911,18.43258426966292,0.0,0,IGLESIA
35924882,1290814.5463917525,237.06907216494838,0.0,0.0,45.70670103092782,0.0,58.00309278350518,0.0,0.0,0.0,23.87010309278352,0.0,186.65051546391737,0.8684020618556694,516356.3943711342,345144.727976804,17.77465360824747,17.77465360824747,0.0,-1.7987299999999973,-79.53319999999988,41.93664329897039,24.486604639175397,33.0,1.0,1.0,10.284043631570027,18.2680412371134,0.0,0,PANADERIA
35925134,1292366.2216494845,130.22422680412373,130.4257731958763,128.6020618556701,21.750000000000014,16.55515463917526,23.151030927835066,0.0,239.07577319587622,119.45257731958766,114.15824742268043,209.5139175257732,112.6479381443299,0.8185567010309273,877036.621309278,515265.9017984537,24.820873195876334,24.820873195876334,0.0,-1.8131000000000033,-79.54839999999977,33.556163402059425,22.051837113402367,4.0,1.0,1.0,8.288918427685685,18.314432989690722,0.08247422680412371,0,ENTIDAD PUBLICA
35925294,1295015.7692307692,110.61263736263734,111.83351648351655,111.35989010989005,0.02527472527472527,0.017032967032967042,0.006043956043956043,0.0,119.94725274725268,240.49835164835156,23.166483516483517,20.21978021978022,15.353846153846154,0.8548351648351636,280365.2886917584,370759.81861813203,60.041830219780316,60.041830219780316,0.0,-1.448939999999995,-79.47420000000017,61.65617802197844,22.854255494505555,6.0,1.0,1.0,15.346752695996141,18.39010989010989,0.027472527472527472,0,SECADORA DE MAIZ
35925308,1289567.8829787234,208.66968085106384,118.81436170212767,118.5196808510639,0.011170212765957447,0.3781914893617024,0.39680851063829814,0.0,264.62925531914897,800.8510638297872,0.4914893617021277,236.38936170212733,80.35691489361699,0.9773936170212749,465668.99663989356,369920.4911143616,20.69235585106388,20.69235585106388,0.0,-1.427770000000004,-79.46420000000023,16.46898031914935,1.626674999999368,3.0,1.0,1.0,4.139437230774479,18.24468085106383,0.0,0,PILADORA
35925506,1293255.2180851065,224.42499999999984,226.17606382978724,387.76648936170216,0.9441489361702119,0.0,0.9191489361702125,0.0,179.9718085106384,782.2393617021277,127.25212765957447,0.0,108.11595744680858,0.9362234042553187,721934.2490888298,368353.89090904285,40.770589361702235,40.770589361702235,0.0,-1.814459999999997,-79.5488000000001,96.24089148936315,28.051147872340888,2.0,1.0,1.0,23.505656066969294,18.345744680851062,0.010638297872340425,0,ESTACION DE BOMBEO
35946575,1288199.2828282828,240.36414141414153,0.0,0.0,32.061111111111096,0.0,34.316161616161615,0.0,0.0,0.0,78.820202020202,0.0,154.45656565656566,0.920808080808081,200288.4246510101,51724.24007676769,19.050208585858627,19.050208585858627,0.0,-1.7903999999999962,-79.28540000000028,21.757505555555603,9.111955050504971,16.0,1.0,1.0,5.401440647267974,18.2020202020202,0.0,0,ENVASADORA DE AGUA
41175730,1287541.5536723165,236.7203389830508,0.0,0.0,42.2915254237288,0.0,30.375706214689256,0.0,0.0,0.0,16.969491525423738,0.0,169.0604519774011,0.9510734463276829,140756.46021412432,47637.837890960465,14.15175649717515,14.15175649717515,0.0,-1.5969599999999997,-79.55210000000028,33.87007401129879,9.727018079095979,13.0,1.0,1.0,8.127385768985459,18.175141242937855,0.0,0,CULTIVOS AGRICOLAS
52071447,1298321.3085714285,129.02742857142852,130.69200000000006,130.58285714285714,0.2765714285714289,0.24171428571428585,0.26628571428571435,0.0,119.65142857142848,240.45942857142845,4.062857142857141,36.452571428571424,74.17257142857144,0.9344571428571439,213045.09178742865,37024.63565199998,40.68659142857138,40.68659142857138,0.0,-1.8085500000000025,-79.53960000000005,14.035627428572958,2.761241142857221,7.0,1.0,1.0,3.3688093055235333,18.502857142857142,0.0,0,IGLESIA
52073200,1297458.880382775,121.91052631578948,121.94066985645941,213.7578947368419,0.740191387559809,0.6287081339712919,0.0,0.0,180.04258373205735,772.377990430622,53.79138755980861,127.11435406698568,0.0,0.8935885167464109,487526.1561995213,214073.58115885168,16.178117703349265,16.178117703349265,0.0,-1.8087699999999969,-79.5434000000001,23.804863636365493,9.907946889952402,34.0,1.0,1.0,6.072909017461935,18.464114832535884,0.004784688995215311,0,CONCESIONARIA
52073218,1298803.7783505155,125.3551546391752,126.30567010309277,126.71494845360823,1.1067010309278356,0.9587628865979382,1.0041237113402064,0.0,240.38969072164963,119.81030927835046,22.46546391752576,224.52474226804134,128.10927835051544,0.9587628865979382,689057.8844618555,429213.0305077321,77.01958556701001,77.01958556701001,0.0,-1.799350000000003,-79.52859999999976,167.7600541237067,44.45547061855755,5.0,1.0,1.0,41.83697448165045,18.5,0.0,0,COMISARIATO
52073240,1298546.4307692307,128.28820512820513,129.70615384615382,130.554358974359,0.7887179487179482,0.8584615384615388,0.023589743589743587,0.0,240.66974358974363,119.70205128205136,30.598974358974328,209.86820512820518,29.102051282051285,0.9584102564102568,463177.8777625641,122982.81518923082,35.28993230769218,35.28993230769218,0.0,-1.798810000000003,-79.53100000000039,57.4575753846155,13.159533846154003,5.0,1.0,1.0,14.38946297082773,18.49230769230769,0.0,0,COMISARIATO
52073290,1283816.5942857142,129.81485714285716,128.63485714285713,129.84057142857137,0.770857142857143,0.476,0.3799999999999993,0.0,119.98914285714294,239.3051428571429,189.52114285714285,96.17600000000003,163.9234285714286,0.9268000000000012,528035.8670748572,158897.59303599998,19.729121142857178,19.729121142857178,0.0,-1.439249999999994,-79.46579999999996,39.56412457143256,0.00987428571430168,29.0,1.0,1.0,8.98101805886503,18.062857142857144,0.005714285714285714,0,GASOLINERA
52073292,1299237.4708737864,128.60242718446597,129.11165048543688,129.8495145631068,0.3932038834951456,0.3606796116504856,0.31844660194174773,0.0,119.54077669902908,239.97281553398062,10.606796116504853,38.28252427184464,63.421359223300975,0.8883009708737861,1950.828069417476,59558.47006262134,0.8577640776699033,0.8577640776699033,0.0,-1.4445000000000037,-79.45759999999981,0.5500461165048492,0.25530339805824676,3.0,1.0,1.0,0.137030918175451,18.50485436893204,0.038834951456310676,0,PILADORA
52073295,1289079.223350254,131.88984771573607,141.44111675126908,131.66852791878162,0.04213197969543145,0.1781725888324875,0.19441624365482274,0.0,123.91015228426392,240.34771573604073,35.43299492385787,59.63045685279188,209.46649746192895,0.8652284263959403,80219.9748390863,34918.58597360405,14.507202538071066,14.507202538071066,0.0,-1.5945300000000016,-79.72459999999967,9.337454822335037,3.7617365482233276,32.0,1.0,1.0,2.308568179157588,18.223350253807105,0.09137055837563451,0,FUMIGACION AEREA
52073302,1298964.917475728,130.00436893203883,129.0417475728155,129.99320388349517,0.5169902912621357,0.42718446601941784,0.21941747572815518,0.0,240.1179611650485,120.45291262135923,80.47718446601947,114.2315533980583,81.20679611650488,0.9205339805825234,279405.89885873784,9593.22583349515,33.6681762135923,33.6681762135923,0.0,-1.7986900000000035,-79.53009999999996,37.44609368932055,4.2453834951456,8.0,1.0,1.0,9.464721333431218,18.5,0.009708737864077669,0,COMERCIAL
52073321,1288910.9959677418,127.59314516129024,129.5524193548387,128.03185483870973,2.6229838709677415,2.120967741935485,2.6270161290322602,0.0,120.78387096774202,240.52903225806438,67.058064516129,122.2467741935483,226.04233870967752,0.969596774193547,695712.4839536288,681904.5420544357,176.76792419354933,176.76792419354933,0.0,-1.7977700000000099,-79.53120000000004,211.4651306451623,43.17914233870725,14.0,2.0,2.0,70.00772313119758,18.217741935483872,0.0,0,ENTIDAD MUNICIPAL
52073345,1290897.43575419,130.5944134078212,130.08491620111735,129.1011173184357,0.26145251396648045,0.26089385474860344,0.41117318435754197,0.0,120.68659217877095,240.20837988826818,27.720111731843584,27.223463687150836,223.2402234636871,0.9457541899441344,118573.07666480455,43690.72856424583,46.34915027932967,46.34915027932967,0.0,-1.7999300000000005,-79.52800000000015,17.29806256983239,6.546740782122993,7.0,1.0,1.0,4.308034087722547,18.273743016759777,0.0,0,IGLESIA
52073348,1291275.9942857143,128.2765714285714,129.45257142857145,127.60457142857153,1.418857142857142,1.3005714285714287,1.149714285714285,0.0,120.76400000000007,240.91885714285704,287.8599999999999,107.84914285714287,205.004,0.9753142857142848,834566.944793143,61323.30692571427,30.027007999999892,30.027007999999892,0.0,-1.4419200000000045,-79.46069999999976,84.2530685714313,0.5633765714287126,5.0,1.0,1.0,20.559835011361386,18.291428571428572,0.0,0,COMISARIATO
52073352,1300363.6487804877,123.35707317073164,0.0,123.19756097560985,0.18682926829268334,0.0,0.32439024390243926,0.0,0.0,180.0341463414635,31.511219512195126,0.0,191.45317073170733,0.8637073170731708,123848.8543317073,25538.757063902445,19.27113073170733,19.27113073170733,0.0,-1.8042399999999943,-79.53490000000022,10.238112682926756,5.11294585365856,7.0,1.0,1.0,2.5654902618901847,18.541463414634148,0.0,0,IGLESIA
52073359,1290013.6137566138,121.92962962962962,0.0,121.92380952380954,0.09735449735449739,0.0,0.08994708994708994,0.0,0.0,180.08042328042322,7.919047619047622,0.0,41.103703703703694,0.8531746031746029,77836.5503417989,32370.216301587283,24.877769841269853,24.877769841269853,0.0,-1.799350000000003,-79.53679999999989,4.126930158730059,1.3774735449735966,36.0,1.0,1.0,1.035435537643784,18.25925925925926,0.031746031746031744,0,SALON DE EVENTOS
52073382,1294198.4535519127,124.19617486338791,0.0,124.09016393442622,0.42076502732240423,0.0,0.5032786885245896,0.0,0.0,180.06448087431707,144.80054644808746,0.0,98.51857923497262,0.9673224043715838,367914.606374317,30172.247607650264,22.703718579234902,22.703718579234902,0.0,-1.80095,-79.53919999999974,19.381992896173983,0.15868469945361355,4.0,1.0,1.0,4.561106307646635,18.371584699453553,0.00546448087431694,0,ENTIDAD PUBLICA
53307830,1286651.8484848484,108.76767676767676,109.49444444444438,111.36515151515152,0.21515151515151523,0.2262626262626264,0.20353535353535376,0.0,118.64343434343424,239.63383838383814,16.17626262626263,127.67626262626267,227.02373737373736,0.9333333333333338,618280.2475191916,534689.029467172,159.59153131313118,159.59153131313118,0.0,-1.5570600000000008,-79.75530000000028,320.14351363636194,114.55449292929126,1.0,1.0,1.0,79.2586185269155,18.161616161616163,0.0,0,ENTIDAD PRIVADA
53307859,1286002.1522842639,121.99187817258884,123.59289340101523,123.8106598984772,0.4700507614213197,0.4101522842639592,0.29492385786802067,0.0,119.50710659898478,240.3842639593907,270.91421319796956,102.6807106598984,195.63401015228425,0.9514213197969558,242663.18384619293,2061.6653771573606,38.4901091370558,38.4901091370558,0.0,-1.833669999999999,-79.60920000000033,53.14468527918677,0.49993654822335115,1.0,1.0,1.0,13.253845989754886,18.14213197969543,0.0,0,ENTIDAD PRIVADA
53307871,1287657.617142857,119.96000000000002,119.8542857142857,208.92971428571443,1.0777142857142845,0.8731428571428569,0.9805714285714275,0.0,180.12685714285718,795.9028571428571,22.380571428571418,192.18742857142863,74.78742857142859,0.809085714285715,253379.70958228587,181930.94736342863,25.695850285714325,25.695850285714325,0.0,-1.5445200000000026,-79.52820000000021,55.777147428572974,43.790641142857,1.0,1.0,1.0,13.354687319836806,18.18285714285714,0.005714285714285714,0,ENTIDAD PRIVADA
53444735,1292608.4888059702,125.32910447761193,0.0,125.25932835820893,0.3201492537313437,0.0,0.2138059701492541,0.0,0.0,180.0451492537314,26.4526119402985,0.0,160.53656716417902,0.844514925373133,172775.5553216419,109813.47163507454,6.184475373134341,6.184475373134341,0.0,-1.7247499999999876,-79.51699999999985,7.8895492537317224,3.646133582089804,1.0,2.0,2.0,2.6041803324014907,18.324626865671643,0.0,0,ENTIDAD PRIVADA
58706632,1287845.3262032086,115.38288770053477,0.0,458.84866310160413,0.5748663101604273,0.0,0.5647058823529411,0.0,0.0,209.5898395721927,77.46363636363633,0.0,134.65721925133684,0.9109625668449195,89022.76991229951,13487.828850802143,13.993510695187148,13.993510695187148,0.0,-1.8100200000000044,-79.54210000000019,18.297886096256697,0.9567914438502678,30.0,1.0,1.0,4.588830366043172,18.18716577540107,0.0481283422459893,0,LUBRICADORA
58706634,1291663.5783783784,120.04864864864861,0.0,120.27189189189193,2.0378378378378383,0.0,1.22054054054054,0.0,0.0,179.90702702702708,19.369189189189196,0.0,13.745405405405402,0.8043783783783793,419851.9688145948,172677.22748972982,4.406961081081075,4.406961081081075,0.0,-1.4483500000000034,-79.46789999999976,10.968489189190803,7.852644864865106,5.0,1.0,1.0,2.720338709758169,18.308108108108108,0.0,0,COMISARIATO
58706655,1289680.3206521738,123.37880434782613,0.0,123.40652173913053,1.8358695652173922,0.0,1.644021739130436,0.0,0.0,180.05543478260884,14.71358695652174,0.0,132.22717391304354,0.928967391304346,478751.26537771756,115746.24915923904,45.345790217391134,45.345790217391134,0.0,-1.7991799999999991,-79.53160000000015,59.367271195653935,16.117479347826347,4.0,1.0,1.0,14.878428525576556,18.23913043478261,0.0,0,ENTIDAD PUBLICA
58706659,1293740.3846153845,122.10688259109317,0.0,121.98582995951415,0.9263157894736835,0.0,1.2878542510121462,0.0,0.0,180.06113360323874,44.945344129554655,0.0,167.66801619433195,0.994008097165992,694316.6463740893,96617.01201052635,21.949442105263152,21.949442105263152,0.0,-1.8001100000000048,-79.53849999999997,35.82227651821968,1.0583230769229315,17.0,2.0,2.0,11.941065629887907,18.356275303643724,0.0,0,CLINICA
58706662,1294739.5161290322,122.26967741935479,0.0,122.15741935483872,0.8787096774193546,0.0,1.389032258064515,0.0,0.0,180.09483870967742,16.707096774193552,0.0,184.58193548387106,0.9364516129032256,515655.5735890323,131954.86608774195,22.56137741935478,22.56137741935478,0.0,-1.808609999999994,-79.54140000000005,46.791332258065154,15.767766451613598,12.0,1.0,1.0,10.295723400592161,18.374193548387098,0.0,0,FARMACIA
58706663,1287477.8342541438,123.89502762430938,0.0,122.96464088397799,0.6508287292817678,0.0,0.7093922651933702,0.0,0.0,179.9651933701658,38.44364640883978,0.0,172.73977900552484,0.9348618784530389,476547.0650386739,145309.6667961326,40.078887845303875,40.078887845303875,0.0,-1.5905399999999996,-79.54390000000016,53.80740718232006,15.501777900552032,1.0,1.0,1.0,13.021950772326248,18.1878453038674,0.0,0,ENTIDAD PRIVADA
58706704,1287945.323699422,131.1057803468208,131.39653179190753,126.51040462427743,0.6560693641618511,0.56936416184971,0.483236994219653,0.0,122.56473988439306,241.4190751445088,23.979768786127178,137.74335260115603,239.55260115606944,0.851040462427745,293382.70390867075,163941.28414624283,10.144786127167642,10.144786127167642,0.0,-1.6437500000000054,-79.80220000000007,30.2932485549134,18.922079768786013,1.0,1.0,1.0,7.235106746027222,18.196531791907514,0.0,0,ENTIDAD PRIVADA
58706706,1289610.0866336634,127.46435643564357,128.350495049505,129.60643564356437,1.4178217821782175,1.4049504950495066,1.567821782178219,0.0,119.2165841584158,239.97252475247535,17.798762376237622,117.0240099009901,234.01534653465316,0.9510643564356405,576036.5692732678,353987.56205198023,80.78389405940574,80.78389405940574,0.0,-1.4413599999999938,-79.46039999999995,94.03870396039738,25.319393811881426,5.0,1.0,1.0,46.12611749270079,18.242574257425744,0.0,0,COMISARIATO
58706740,1287948.790960452,131.86666666666665,132.7401129943503,133.3887005649717,1.2056497175141239,1.3338983050847457,1.3406779661016948,0.0,119.4841807909605,240.0988700564973,110.27570621468928,94.57514124293776,215.23502824858747,0.6861016949152541,78230.84053220344,42940.25182542373,77.42090790960461,77.42090790960461,0.0,-1.4299399999999944,-79.46030000000022,147.91224971751444,50.49629435028242,6.0,1.0,1.0,32.61071482092331,18.203389830508474,0.2598870056497175,0,SECADORA DE MAIZ
